invoice_number,invoice_date,order_date,order_type,order_quantity,shipped_quantity,sales_amount,unit_price,customer_id,customer_location,customer_department,customer_province,item_id,item_description,item_department,item_section,item_group,warehouse_number,warehouse_name,warehouse_region_name,vendor_number,vendor_name,supplier_id,supplier_name
6298134,2019-08-31,2019-08-31,REGULAR,6,6,246.6,41.1,387,4,61,ARIZONA,918284,ALL BUTTER CROISSANTS - Z          ,30,55,720,902,FLORIDA FOOD WAREHOUSE,FLORIDA,3163,BRIDOR INC.,98832975,BRANDS GLOBAL CO.
3711351,2018-12-19,2018-12-17,PROMOTIONAL,1,1,43.1,43.1,2182,8,61,TEXAS,918284,ALL BUTTER CROISSANTS - Z          ,30,55,720,904,TEXAS FOOD WAREHOUSE,TEXAS,3163,BRIDOR INC.,98832975,BRANDS GLOBAL CO.
1659332,2018-12-05,2018-12-04,REGULAR,1,1,20.51,20.51,437,1,60,CALIFORNIA,567719,C.GOLD 50% L/SALT TOM JCE          ,30,2,459,905,MISSOURI FOOD WAREHOUSE,MISSOURI,3165,SUN-BRITE CANNING LTD,98832975,BRANDS GLOBAL CO.
5364478,2020-04-24,2020-04-23,REGULAR,1,1,23.27,23.27,2142,5,62,ARIZONA,567719,C.GOLD 50% L/SALT TOM JCE          ,30,2,459,903,OHIO FOOD WAREHOUSE,OHIO,3165,SUN-BRITE CANNING LTD,98832975,BRANDS GLOBAL CO.
5154383,2019-06-19,2019-06-19,REGULAR,2,2,109.2,54.6,1496,9,61,ARIZONA,627836,FLEISCH DIR INST YST 1LB           ,30,22,200,903,OHIO FOOD WAREHOUSE,OHIO,3171,FLEISCHMANN'S YEAST LTD,98832975,BRANDS GLOBAL CO.
5917828,2019-01-21,2019-01-20,REGULAR,1,1,54.6,54.6,1954,1,59,MICHIGAN,627836,FLEISCH DIR INST YST 1LB           ,30,22,200,903,OHIO FOOD WAREHOUSE,OHIO,3171,FLEISCHMANN'S YEAST LTD,98832975,BRANDS GLOBAL CO.
5405921,2020-06-16,2020-06-14,REGULAR,1,0,0.0,0.0,2142,70,62,ARIZONA,627836,FLEISCH DIR INST YST 1LB           ,30,22,200,903,OHIO FOOD WAREHOUSE,OHIO,3171,FLEISCHMANN'S YEAST LTD,98832975,BRANDS GLOBAL CO.
3906411,2019-10-24,2019-10-23,REGULAR,1,1,54.6,54.6,2073,45,9,TEXAS,627836,FLEISCH DIR INST YST 1LB           ,30,22,200,904,TEXAS FOOD WAREHOUSE,TEXAS,3171,FLEISCHMANN'S YEAST LTD,98832975,BRANDS GLOBAL CO.
5756584,2018-05-27,2018-05-26,REGULAR,1,1,22.55,22.55,10225,1,0,MICHIGAN,423665,C.GOLD STUFF MANZ OLIVES           ,30,32,13,903,OHIO FOOD WAREHOUSE,OHIO,3175,WHYTE'S FOOD INC.,98832971,THE GROCERY GROUP
3631373,2018-08-28,2018-08-27,REGULAR,1,0,0.0,0.0,2020,3,60,TEXAS,666842,C.GOLD BUDS                        ,30,45,5,904,TEXAS FOOD WAREHOUSE,TEXAS,3181,FOLEY'S CANDIES LTD PARTNERSHIP,98832975,BRANDS GLOBAL CO.
3338312,2020-10-27,2020-10-21,PROMOTIONAL,3,3,78.24,26.08,2230,1,62,TEXAS,672097,C.GOLD S/S CHOC CHIP               ,30,22,55,904,TEXAS FOOD WAREHOUSE,TEXAS,3181,FOLEY'S CANDIES LTD PARTNERSHIP,98832975,BRANDS GLOBAL CO.
3211251,2020-05-05,2020-05-04,REGULAR,1,0,0.0,0.0,1811,1,62,TEXAS,624593,C.GOLD MILK CHOC CHIPS             ,30,22,55,904,TEXAS FOOD WAREHOUSE,TEXAS,3181,FOLEY'S CANDIES LTD PARTNERSHIP,98832975,BRANDS GLOBAL CO.
5415962,2020-06-27,2020-06-26,REGULAR,1,1,57.1,57.1,1954,1,62,MICHIGAN,6258438,C.GOLD DARK CHOC ALM 1KG           ,30,45,4,903,OHIO FOOD WAREHOUSE,OHIO,3181,FOLEY'S CANDIES LTD PARTNERSHIP,98832975,BRANDS GLOBAL CO.
1942566,2020-08-31,2020-08-29,REGULAR,1,1,73.4,73.4,1869,5,60,CALIFORNIA,624593,C.GOLD MILK CHOC CHIPS             ,30,22,55,905,MISSOURI FOOD WAREHOUSE,MISSOURI,3181,FOLEY'S CANDIES LTD PARTNERSHIP,98832975,BRANDS GLOBAL CO.
3556619,2018-05-03,2018-05-02,REGULAR,1,1,25.06,25.06,2073,89,62,TEXAS,874354,C.GOLD MILK CHC CHIP               ,30,22,55,904,TEXAS FOOD WAREHOUSE,TEXAS,3181,FOLEY'S CANDIES LTD PARTNERSHIP,98832975,BRANDS GLOBAL CO.
5358400,2020-04-20,2020-04-16,REGULAR,1,0,0.0,0.0,16326,1,0,ARIZONA,624593,C.GOLD MILK CHOC CHIPS             ,30,22,55,903,OHIO FOOD WAREHOUSE,OHIO,3181,FOLEY'S CANDIES LTD PARTNERSHIP,98832971,THE GROCERY GROUP
5432728,2020-07-19,2020-07-18,REGULAR,1,0,0.0,0.0,12001,1,0,ARIZONA,6258438,C.GOLD DARK CHOC ALM 1KG           ,30,45,4,903,OHIO FOOD WAREHOUSE,OHIO,3181,FOLEY'S CANDIES LTD PARTNERSHIP,98832971,THE GROCERY GROUP
1896525,2020-05-25,2020-05-22,REGULAR,1,1,25.56,25.56,947,1,9,CALIFORNIA,672097,C.GOLD S/S CHOC CHIP               ,30,22,55,905,MISSOURI FOOD WAREHOUSE,MISSOURI,3181,FOLEY'S CANDIES LTD PARTNERSHIP,98832975,BRANDS GLOBAL CO.
5470835,2020-09-07,2020-09-05,REGULAR,1,1,26.08,26.08,1560,1,62,MICHIGAN,672097,C.GOLD S/S CHOC CHIP               ,30,22,55,903,OHIO FOOD WAREHOUSE,OHIO,3181,FOLEY'S CANDIES LTD PARTNERSHIP,98832975,BRANDS GLOBAL CO.
1653943,2018-11-24,2018-11-24,REGULAR,1,1,29.33,29.33,2144,48,62,CALIFORNIA,458695,C.GOLD 52% DARK CHOC BAKE SQRS     ,30,22,56,905,MISSOURI FOOD WAREHOUSE,MISSOURI,3181,FOLEY'S CANDIES LTD PARTNERSHIP,98832975,BRANDS GLOBAL CO.
3610946,2018-07-26,2018-07-24,REGULAR,1,1,22.61,22.61,2486,62,62,TEXAS,666776,C.GOLD MACARON                     ,30,45,5,904,TEXAS FOOD WAREHOUSE,TEXAS,3181,FOLEY'S CANDIES LTD PARTNERSHIP,98832975,BRANDS GLOBAL CO.
1927470,2020-07-29,2020-07-27,REGULAR,1,1,25.56,25.56,1428,1,62,CALIFORNIA,874354,C.GOLD MILK CHC CHIP               ,30,22,55,905,MISSOURI FOOD WAREHOUSE,MISSOURI,3181,FOLEY'S CANDIES LTD PARTNERSHIP,98832975,BRANDS GLOBAL CO.
5359918,2020-04-20,2020-04-18,REGULAR,1,0,0.0,0.0,5465,1,0,NEW JERSEY,874289,C.GOLD S/S CHOC CHIP               ,30,22,55,903,OHIO FOOD WAREHOUSE,OHIO,3181,FOLEY'S CANDIES LTD PARTNERSHIP,98832971,THE GROCERY GROUP
3555147,2018-05-02,2018-05-01,REGULAR,2,2,88.6,44.3,1972,1,64,TEXAS,922211,COOP CHKN BRST SKEWERS W  SAUCE Z  ,30,59,399,904,TEXAS FOOD WAREHOUSE,TEXAS,3185,EXPRESCO FOODS,98832975,BRANDS GLOBAL CO.
6768085,2020-06-11,2020-06-09,REGULAR,1,1,5.3,5.3,2020,61,70,TEXAS,6013726,UNIMARK SPRAY RED 400ML            ,20,9,200,901,FLORIDA HABS WAREHOUSE,FLORIDA,319,JUPITER AGRO-BIOTECH INC.,98832975,BRANDS GLOBAL CO.
5855984,2018-10-24,2018-10-20,REGULAR,4,4,144.6,36.15,530,1,0,FLORIDA,317800,GRAND PRE 2% UHT MILK              ,30,20,30,903,OHIO FOOD WAREHOUSE,OHIO,3193,I-NOV CONCEPT INC.,98832971,THE GROCERY GROUP
6314744,2019-09-11,2019-09-09,REGULAR,1,1,5.11,5.11,1375,1,83,ARIZONA,377283,OIL FILTER PH4967                  ,40,10,250,901,FLORIDA HABS WAREHOUSE,FLORIDA,3195,UCI FRAM GROUP,98832975,BRANDS GLOBAL CO.
5804507,2018-08-08,2018-08-07,REGULAR,3,3,99.0,33.0,1473,1,0,FLORIDA,814194,SAUCEMAKER SCE HONEY GRLC          ,30,50,34,903,OHIO FOOD WAREHOUSE,OHIO,3197,E.D. SMITH & SONS LTD,98832971,THE GROCERY GROUP
5825182,2018-09-07,2018-09-06,REGULAR,2,2,60.66,30.33,1788,1,0,NEW JERSEY,615724,EDS PIE FILLING CHERRY             ,30,50,30,903,OHIO FOOD WAREHOUSE,OHIO,3197,E.D. SMITH & SONS LTD,98832971,THE GROCERY GROUP
6824137,2019-02-26,2019-02-25,REGULAR,2,2,29.94,14.97,387,26,30,ARIZONA,924282,MAGIC BAG THEAPEUTIC PACK EXTENDED ,30,76,194,902,FLORIDA FOOD WAREHOUSE,FLORIDA,3205,MASDEL INC.,98832975,BRANDS GLOBAL CO.
6962070,2020-11-10,2020-11-06,BOOKING,1,1,38.76,38.76,7331,471,9,GEORGIA,6284210,WARMY PLUSH    ELEPHANT   MAGIC BAG,30,72,70,902,FLORIDA FOOD WAREHOUSE,FLORIDA,3205,MASDEL INC.,98832975,BRANDS GLOBAL CO.
5852309,2018-10-18,2018-10-16,REGULAR,1,1,15.34,15.34,168,4,62,ARIZONA,209148,CO-OP GOLD ICE CRM CONES           ,30,44,945,903,OHIO FOOD WAREHOUSE,OHIO,321,JOY CONE COMPANY,98832975,BRANDS GLOBAL CO.
3657961,2018-10-04,2018-10-02,REGULAR,1,1,16.18,16.18,10757,1,0,TEXAS,209619,CO-OP GOLD ICE CREAM CUPS          ,30,44,945,904,TEXAS FOOD WAREHOUSE,TEXAS,321,JOY CONE COMPANY,98832971,THE GROCERY GROUP
3815278,2019-06-07,2019-06-06,REGULAR,1,1,15.02,15.02,16262,1,0,TEXAS,209148,CO-OP GOLD ICE CRM CONES           ,30,44,945,904,TEXAS FOOD WAREHOUSE,TEXAS,321,JOY CONE COMPANY,98832971,THE GROCERY GROUP
5728206,2018-04-12,2018-04-11,REGULAR,1,1,36.95,36.95,10620,1,0,ARIZONA,719120,SQUASH ZUCCHINI GREEN REG      4067,30,85,710,903,OHIO FOOD WAREHOUSE,OHIO,3210,DAVID OPPENHEIMER & ASSOC (CDN),98832971,THE GROCERY GROUP
3563080,2018-05-12,2018-05-12,REGULAR,2,0,0.0,0.0,15735,1,0,TEXAS,719120,SQUASH ZUCCHINI GREEN REG      4067,30,85,710,904,TEXAS FOOD WAREHOUSE,TEXAS,3210,DAVID OPPENHEIMER & ASSOC (CDN),98832971,THE GROCERY GROUP
6836328,2018-01-28,2018-01-27,REGULAR,1,1,28.5,28.5,10221,1,0,ARIZONA,719120,SQUASH ZUCCHINI GREEN REG      4067,30,85,710,902,FLORIDA FOOD WAREHOUSE,FLORIDA,3210,DAVID OPPENHEIMER & ASSOC (CDN),98832972,THE PRODUCE CLUB
1542924,2018-04-16,2018-04-14,REGULAR,1,1,29.5,29.5,16383,1,0,CALIFORNIA,719120,SQUASH ZUCCHINI GREEN REG      4067,30,85,710,905,MISSOURI FOOD WAREHOUSE,MISSOURI,3210,DAVID OPPENHEIMER & ASSOC (CDN),98832971,THE GROCERY GROUP
6803246,2018-01-09,2018-01-09,REGULAR,2,2,59.9,29.95,10886,1,0,ARIZONA,719310,TOMATOES ROMA (25LB)           4087,30,85,720,902,FLORIDA FOOD WAREHOUSE,FLORIDA,3210,DAVID OPPENHEIMER & ASSOC (CDN),98832972,THE PRODUCE CLUB
5179257,2019-07-29,2019-07-28,REGULAR,2,0,0.0,0.0,10619,1,0,ARIZONA,511121,SQUASH KABOCHA                 4769,30,85,710,903,OHIO FOOD WAREHOUSE,OHIO,3210,DAVID OPPENHEIMER & ASSOC (CDN),98832971,THE GROCERY GROUP
5513884,2020-10-27,2020-10-27,REGULAR,1,1,43.5,43.5,1164,1,0,ARIZONA,6279541,KIWI FRUIT        1 LB    CLAM     ,30,85,200,903,OHIO FOOD WAREHOUSE,OHIO,3229,DAVID OPPENHEIMER & ASSOC (CDN),98832971,THE GROCERY GROUP
3695120,2018-11-26,2018-11-26,REGULAR,-1,-1,-39.62,39.62,6480,1,0,TEXAS,722561,KIWI FRUIT LARGE V FILL 92CT   4030,30,85,200,904,TEXAS FOOD WAREHOUSE,TEXAS,3229,DAVID OPPENHEIMER & ASSOC (CDN),98832971,THE GROCERY GROUP
6262783,2018-05-02,2018-05-01,REGULAR,1,1,42.95,42.95,4107,1,0,ARIZONA,835033,KIWI FRUIT BAGGED 1 LB             ,30,85,200,902,FLORIDA FOOD WAREHOUSE,FLORIDA,3229,DAVID OPPENHEIMER & ASSOC (CDN),98832972,THE PRODUCE CLUB
3602447,2018-07-10,2018-07-10,REGULAR,2,2,55.9,27.95,5569,1,0,TEXAS,565218,CANTALOUPE 12'S                4050,30,85,120,904,TEXAS FOOD WAREHOUSE,TEXAS,3230,FIVE CROWNS MARKETING,98832971,THE GROCERY GROUP
3583775,2018-06-12,2018-06-11,REGULAR,4,4,119.8,29.95,5701,1,0,TEXAS,565218,CANTALOUPE 12'S                4050,30,85,120,904,TEXAS FOOD WAREHOUSE,TEXAS,3230,FIVE CROWNS MARKETING,98832971,THE GROCERY GROUP
1586016,2018-07-11,2018-07-10,REGULAR,3,3,83.85,27.95,1614,1,0,CALIFORNIA,565218,CANTALOUPE 12'S                4050,30,85,120,905,MISSOURI FOOD WAREHOUSE,MISSOURI,3230,FIVE CROWNS MARKETING,98832971,THE GROCERY GROUP
3620417,2018-08-09,2018-08-09,REGULAR,1,1,32.5,32.5,6759,1,0,TEXAS,565218,CANTALOUPE 12'S                4050,30,85,120,904,TEXAS FOOD WAREHOUSE,TEXAS,3230,FIVE CROWNS MARKETING,98832971,THE GROCERY GROUP
1519992,2018-03-01,2018-02-28,REGULAR,1,1,15.2,15.2,4959,1,62,CALIFORNIA,912634,KOZY SH PUDD TUB-CINN/RAISN/RICE-C ,30,31,906,905,MISSOURI FOOD WAREHOUSE,MISSOURI,3231,LAND O' LAKES INC.,98832975,BRANDS GLOBAL CO.
6147085,2019-06-08,2019-06-08,REGULAR,1,1,30.48,30.48,387,23,62,ARIZONA,912659,KOZY SHACK RICE PUD SIMP  WELL-C   ,30,31,908,902,FLORIDA FOOD WAREHOUSE,FLORIDA,3231,LAND O' LAKES INC.,98832975,BRANDS GLOBAL CO.
3613058,2018-07-30,2018-07-28,REGULAR,1,1,15.2,15.2,2438,12,62,TEXAS,912634,KOZY SH PUDD TUB-CINN/RAISN/RICE-C ,30,31,906,904,TEXAS FOOD WAREHOUSE,TEXAS,3231,LAND O' LAKES INC.,98832975,BRANDS GLOBAL CO.
1780788,2019-09-06,2019-09-05,REGULAR,1,1,15.5,15.5,1869,5,60,CALIFORNIA,112136,KOZY SH PUDDING FRN VAN   TUB-C    ,30,31,906,905,MISSOURI FOOD WAREHOUSE,MISSOURI,3231,LAND O' LAKES INC.,98832975,BRANDS GLOBAL CO.
5255874,2019-11-20,2019-11-19,REGULAR,1,1,30.48,30.48,2620,22,62,ARIZONA,912659,KOZY SHACK RICE PUD SIMP  WELL-C   ,30,31,908,903,OHIO FOOD WAREHOUSE,OHIO,3231,LAND O' LAKES INC.,98832975,BRANDS GLOBAL CO.
5480661,2020-09-21,2020-09-17,REGULAR,1,1,15.5,15.5,7331,971,0,NEW JERSEY,112136,KOZY SH PUDDING FRN VAN   TUB-C    ,30,31,906,903,OHIO FOOD WAREHOUSE,OHIO,3231,LAND O' LAKES INC.,98832975,BRANDS GLOBAL CO.
3260888,2020-07-13,2020-07-11,REGULAR,1,1,27.6,27.6,208,14,62,TEXAS,352997,KOZY SHACK ORIG RICE PUDDING - C   ,30,31,905,904,TEXAS FOOD WAREHOUSE,TEXAS,3231,LAND O' LAKES INC.,98832975,BRANDS GLOBAL CO.
5445296,2020-08-06,2020-08-04,REGULAR,1,1,29.2,29.2,2312,3,62,ARIZONA,352997,KOZY SHACK ORIG RICE PUDDING - C   ,30,31,905,903,OHIO FOOD WAREHOUSE,OHIO,3231,LAND O' LAKES INC.,98832975,BRANDS GLOBAL CO.
1899407,2020-05-29,2020-05-28,REGULAR,1,1,15.5,15.5,271,11,62,CALIFORNIA,112136,++KOZY SH PUDDING FRN VAN   TUB-C  ,30,31,906,905,MISSOURI FOOD WAREHOUSE,MISSOURI,3231,LAND O' LAKES INC.,98832975,BRANDS GLOBAL CO.
6298356,2018-05-18,2018-05-17,REGULAR,1,1,27.6,27.6,387,21,62,ARIZONA,352997,KOZY SHACK ORIG RICE PUDDING - C   ,30,31,905,902,FLORIDA FOOD WAREHOUSE,FLORIDA,3231,LAND O' LAKES INC.,98832975,BRANDS GLOBAL CO.
5799652,2018-08-01,2018-07-31,REGULAR,1,1,38.11,38.11,1984,1,0,ARIZONA,669424,A.V. PIE SHELL TOP 9IN FZ          ,30,51,975,903,OHIO FOOD WAREHOUSE,OHIO,3232,HARLAN BAKERIES,98832971,THE GROCERY GROUP
6731801,2020-05-14,2020-05-11,REGULAR,1,1,36.96,36.96,2620,21,62,ARIZONA,558320,HF SRIRACHA CHILI SAUCE   482G     ,30,4,112,902,FLORIDA FOOD WAREHOUSE,FLORIDA,3233,CURVE DISTRIBUTION SERVICES INC.,98832975,BRANDS GLOBAL CO.
5843631,2018-10-03,2018-10-02,REGULAR,1,1,26.74,26.74,10290,1,0,ARIZONA,313726,RICE PARBOIL UNCLE TOM'S           ,30,50,13,903,OHIO FOOD WAREHOUSE,OHIO,3244,TREE OF LIFE CANADA,98832971,THE GROCERY GROUP
6108391,2020-11-27,2020-11-25,REGULAR,1,1,4.02,4.02,2277,83,70,CALIFORNIA,5158563,PAR20 LED BULB BRIGHT WHITE 7W     ,40,11,110,901,FLORIDA HABS WAREHOUSE,FLORIDA,3249,CONGLOM,98832975,BRANDS GLOBAL CO.
6344435,2019-09-27,2019-09-25,REGULAR,1,1,5.51,5.51,2059,4,10,CALIFORNIA,5174123,A19 LED BULB 16W 5000K DIMMABLE    ,40,11,110,901,FLORIDA HABS WAREHOUSE,FLORIDA,3249,CONGLOM,98832975,BRANDS GLOBAL CO.
6740432,2017-12-05,2017-12-03,REGULAR,5,5,22.9,4.58,701,2,70,ARIZONA,5161401,PLYC10452A A19 6W 450LM DL 2PK     ,40,11,110,901,FLORIDA HABS WAREHOUSE,FLORIDA,3249,CONGLOM,98832975,BRANDS GLOBAL CO.
6826800,2018-01-23,2018-01-22,REGULAR,1,0,0.0,0.0,2438,5,66,TEXAS,443770,IRISH CHEDDAR W/GUINNESS           ,30,57,889,902,FLORIDA FOOD WAREHOUSE,FLORIDA,3261,TREE OF LIFE CANADA,98832975,BRANDS GLOBAL CO.
6922419,2020-10-09,2020-10-07,REGULAR,1,0,0.0,0.0,2645,10,66,ARIZONA,561639,WENSLEYDALE & CRANBERRY    WDG     ,30,57,867,902,FLORIDA FOOD WAREHOUSE,FLORIDA,3261,TREE OF LIFE CANADA,98832975,BRANDS GLOBAL CO.
6651446,2020-03-20,2020-03-19,REGULAR,1,1,38.96,38.96,387,4,66,ARIZONA,562124,CLAUSSEN DILLS SLICED              ,30,57,951,902,FLORIDA FOOD WAREHOUSE,FLORIDA,3261,TREE OF LIFE CANADA,98832975,BRANDS GLOBAL CO.
6450283,2018-08-06,2018-08-05,REGULAR,1,1,30.33,30.33,387,1,66,ARIZONA,326579,ONION & GARLIC THINS               ,30,57,979,902,FLORIDA FOOD WAREHOUSE,FLORIDA,3261,TREE OF LIFE CANADA,98832975,BRANDS GLOBAL CO.
6548000,2020-01-22,2020-01-20,REGULAR,1,1,18.45,18.45,1895,1,66,CALIFORNIA,232264,INGLE. DIJON MUSTARD               ,30,57,967,902,FLORIDA FOOD WAREHOUSE,FLORIDA,3261,TREE OF LIFE CANADA,98832975,BRANDS GLOBAL CO.
6634056,2020-03-12,2020-03-09,REGULAR,1,0,0.0,0.0,652,1,66,MICHIGAN,482208,APPLEWOOD SMKD CHED MINIS          ,30,57,869,902,FLORIDA FOOD WAREHOUSE,FLORIDA,3261,TREE OF LIFE CANADA,98832975,BRANDS GLOBAL CO.
6897328,2019-04-02,2019-04-01,REGULAR,1,1,40.0,40.0,387,26,66,ARIZONA,966192,MOON CHEESE- GOUDA                 ,30,57,899,902,FLORIDA FOOD WAREHOUSE,FLORIDA,3261,TREE OF LIFE CANADA,98832975,BRANDS GLOBAL CO.
6179709,2019-06-29,2019-06-27,REGULAR,1,1,58.02,58.02,1819,1,66,TEXAS,428268,APPLEWOOD SMOKED CHEDDAR  CHEESE   ,30,57,869,902,FLORIDA FOOD WAREHOUSE,FLORIDA,3261,TREE OF LIFE CANADA,98832975,BRANDS GLOBAL CO.
6247366,2018-05-01,2018-04-25,REGULAR,1,1,38.96,38.96,410,1,66,TEXAS,562124,CLAUSSEN DILLS SLICED              ,30,57,951,902,FLORIDA FOOD WAREHOUSE,FLORIDA,3261,TREE OF LIFE CANADA,98832975,BRANDS GLOBAL CO.
6106248,2019-05-22,2019-05-17,REGULAR,2,2,6.44,3.22,2666,4,20,CALIFORNIA,4844171,UNIVERSAL BIKE TUBE 24-IN          ,40,8,270,901,FLORIDA HABS WAREHOUSE,FLORIDA,3265,BELL SPORTS  INC,98832975,BRANDS GLOBAL CO.
1926134,2020-07-24,2020-07-24,EMERG TRANSFER,4,4,1032.6,258.15,6871,5,0,CALIFORNIA,3085529,1 EA OPTIMIZE ST SB LIQ 1.6 L      ,0,20,165,911,MISSOURI CHEMICAL WAREHOUSE,MISSOURI,3267,NEXUS BIOAG,98832975,BRANDS GLOBAL CO.
6796211,2018-01-07,2018-01-05,REGULAR,1,1,31.0,31.0,387,23,62,ARIZONA,152975,C.GOLD THAI MANGO COCONUT SAUCE    ,30,4,183,902,FLORIDA FOOD WAREHOUSE,FLORIDA,3272,CELTRADE CANADA,98832975,BRANDS GLOBAL CO.
6108635,2020-11-30,2020-11-27,REGULAR,1,0,0.0,0.0,168,2,70,ARIZONA,6064059,HOOFLEX OINTMENT 709G              ,20,12,250,901,FLORIDA HABS WAREHOUSE,FLORIDA,3274,KANE VETERINARY SUPPLIES LTD.,98832975,BRANDS GLOBAL CO.
6724635,2017-11-29,2017-11-27,REGULAR,4,4,64.0,16.0,1934,8,70,ARIZONA,6008619,QUEST HORSE WORMER 10.9 G          ,20,7,250,901,FLORIDA HABS WAREHOUSE,FLORIDA,3274,KANE VETERINARY SUPPLIES LTD.,98832975,BRANDS GLOBAL CO.
6480732,2018-08-22,2018-08-21,REGULAR,3,0,0.0,0.0,2950,5,70,TEXAS,4738142,6154 THREADED HANDLE 54IN X 15/16  ,40,7,360,901,FLORIDA HABS WAREHOUSE,FLORIDA,3275,ATLAS GRAHAM FURGALE (AGF),98832975,BRANDS GLOBAL CO.
6689651,2017-11-07,2017-11-06,REGULAR,1,1,47.53,47.53,1869,1,66,CALIFORNIA,2432466,BWELL MPLE SMKD XTRA OLD  CHEDDAR  ,30,57,870,902,FLORIDA FOOD WAREHOUSE,FLORIDA,3283,BOTHWELL CHEESE,98832975,BRANDS GLOBAL CO.
6917083,2020-10-05,2020-10-03,REGULAR,2,2,107.26,53.63,2144,48,66,CALIFORNIA,6218002,BOTHWELL 548 CHED NON GMO  WHITE   ,30,57,870,902,FLORIDA FOOD WAREHOUSE,FLORIDA,3283,BOTHWELL CHEESE,98832975,BRANDS GLOBAL CO.
6835669,2020-08-03,2020-07-30,REGULAR,1,1,45.93,45.93,10672,1,0,CALIFORNIA,655589,BOTHWEL WHT.CHD.CHS.CURDS          ,30,57,870,902,FLORIDA FOOD WAREHOUSE,FLORIDA,3283,BOTHWELL CHEESE,98832971,THE GROCERY GROUP
6469436,2019-12-05,2019-12-02,REGULAR,1,1,44.17,44.17,2312,1,66,ARIZONA,655589,BOTHWEL WHT.CHD.CHS.CURDS          ,30,57,870,902,FLORIDA FOOD WAREHOUSE,FLORIDA,3283,BOTHWELL CHEESE,98832975,BRANDS GLOBAL CO.
6590860,2020-02-14,2020-02-13,REGULAR,2,2,20.64,10.32,387,5,62,ARIZONA,475723,C.GOLD NEAPOLITAN I/CRM-Z          ,30,58,5,902,FLORIDA FOOD WAREHOUSE,FLORIDA,3289,AGROPUR,98832975,BRANDS GLOBAL CO.
3700411,2018-11-30,2018-11-29,REGULAR,1,1,10.82,10.82,2438,6,62,TEXAS,475723,C.GOLD NEAPOLITAN I/CRM-Z          ,30,58,5,904,TEXAS FOOD WAREHOUSE,TEXAS,3289,AGROPUR,98832975,BRANDS GLOBAL CO.
3811090,2019-05-30,2019-05-29,REGULAR,1,1,9.48,9.48,2238,1,0,TEXAS,574178,C.GOLD STRAWBRY I/CRM -Z           ,30,58,5,904,TEXAS FOOD WAREHOUSE,TEXAS,3289,AGROPUR,98832971,THE GROCERY GROUP
5132557,2019-05-17,2019-05-16,REGULAR,1,1,22.53,22.53,2645,10,62,ARIZONA,409458,COOP/CENT VANILLA  CUPS-Z          ,30,58,2,903,OHIO FOOD WAREHOUSE,OHIO,3289,AGROPUR,98832975,BRANDS GLOBAL CO.
1561082,2018-05-21,2018-05-19,PROMOTIONAL,1,1,10.22,10.22,2806,23,62,CALIFORNIA,475566,C.GOLD CHOC I/CRM -Z               ,30,58,5,905,MISSOURI FOOD WAREHOUSE,MISSOURI,3289,AGROPUR,98832975,BRANDS GLOBAL CO.
3924591,2019-11-20,2019-11-18,REGULAR,7,7,75.74,10.82,2014,12,60,TEXAS,476903,C.GOLD BTTERSCTCH RPL I/C -Z       ,30,58,5,904,TEXAS FOOD WAREHOUSE,TEXAS,3289,AGROPUR,98832975,BRANDS GLOBAL CO.
3324051,2020-10-05,2020-10-03,REGULAR,7,7,75.46,10.78,10986,1,0,TEXAS,470450,C.GOLD VANILLA I/CRM -Z            ,30,58,5,904,TEXAS FOOD WAREHOUSE,TEXAS,3289,AGROPUR,98832971,THE GROCERY GROUP
1906309,2020-06-12,2020-06-11,REGULAR,2,2,30.2,15.1,185,42,9,CALIFORNIA,142166,COOP/CENT MINI POPS ASST  50 ML -Z ,30,58,2,905,MISSOURI FOOD WAREHOUSE,MISSOURI,3289,AGROPUR,98832975,BRANDS GLOBAL CO.
3359034,2020-11-17,2020-11-16,REGULAR,1,1,16.94,16.94,2061,7,62,TEXAS,141788,COOP/CENT VAN I/CR SAND   100ML -Z ,30,58,2,904,TEXAS FOOD WAREHOUSE,TEXAS,3289,AGROPUR,98832975,BRANDS GLOBAL CO.
3678781,2018-11-05,2018-11-02,REGULAR,1,1,16.72,16.72,2073,61,9,TEXAS,142083,COOP/CENT ICE MILK POPS   ASST -Z  ,30,58,2,904,TEXAS FOOD WAREHOUSE,TEXAS,3289,AGROPUR,98832975,BRANDS GLOBAL CO.
5376587,2020-05-10,2020-05-07,REGULAR,1,1,18.77,18.77,2791,1,0,ARIZONA,141861,COOP VAN I/CRM BARS 60ML  -Z       ,30,58,2,903,OHIO FOOD WAREHOUSE,OHIO,3289,AGROPUR,98832971,THE GROCERY GROUP
3466120,2017-12-14,2017-12-13,REGULAR,1,1,16.39,16.39,2073,44,67,TEXAS,141788,COOP/CENT VAN I/CR SAND   100ML -Z ,30,58,2,904,TEXAS FOOD WAREHOUSE,TEXAS,3289,AGROPUR,98832975,BRANDS GLOBAL CO.
1650255,2018-11-19,2018-11-17,REGULAR,1,1,14.89,14.89,1775,23,9,CALIFORNIA,142166,COOP/CENT MINI POPS ASST  50 ML -Z ,30,58,2,905,MISSOURI FOOD WAREHOUSE,MISSOURI,3289,AGROPUR,98832975,BRANDS GLOBAL CO.
